"uuid","timefrom","timeto","latitude","longitude","accuracy","speed","speedaccuracy","altitude","altitudeaccuracy","daypart"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:51:46.0000000","2020-03-30T18:57:26.0000000","59.918011","10.635607","45.919","0.311","0","69.8","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:51:54.0000000","2020-03-30T18:55:32.0000000","59.918038","10.635913","30.728","0.756","0","70.1","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:55:32.0000000","2020-03-30T18:56:31.0000000","59.918187","10.635355","24.206","0.031","0","69.8","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T18:56:31.0000000","2020-03-30T19:01:01.0000000","59.918140","10.635987","22.977","0","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:57:26.0000000","2020-03-30T18:57:55.0000000","59.917537","10.636152","32.108","1.717","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:57:55.0000000","2020-03-30T18:58:06.0000000","59.917820","10.635865","27.514","0.536","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:58:06.0000000","2020-03-30T18:58:32.0000000","59.916900","10.636701","20.031","0.608","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:58:32.0000000","2020-03-30T18:58:42.0000000","59.918271","10.635675","28.886","0","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:58:42.0000000","2020-03-30T18:58:53.0000000","59.917218","10.636368","77.109","0.539","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T18:58:53.0000000","2020-03-30T19:00:35.0000000","59.918207","10.635840","25.707","7.317","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:00:35.0000000","2020-03-30T19:03:09.0000000","59.918227","10.635376","22.717","2.641","0","69.8","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:01:01.0000000","2020-03-30T19:04:39.0000000","59.918146","10.635198","17.725","0","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:03:09.0000000","2020-03-30T19:03:43.0000000","59.917835","10.635414","26.167","1.105","0","69.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:03:43.0000000","2020-03-30T19:04:17.0000000","59.917588","10.635870","32.669","1.251","0","70.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:04:17.0000000","2020-03-30T19:07:43.0000000","59.916841","10.636703","18.47","0.415","0","70.2","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:04:39.0000000","2020-03-30T19:07:18.0000000","59.917005","10.636747","28.055","0","0","70","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:07:18.0000000","2020-03-30T19:11:13.0000000","59.916312","10.637219","29.803","0","0","70.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:07:43.0000000","2020-03-30T19:08:16.0000000","59.915617","10.638590","98.4","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:08:16.0000000","2020-03-30T19:09:12.0000000","59.913361","10.639970","96","8.445","0","59.943","192","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:09:12.0000000","2020-03-30T19:09:45.0000000","59.916947","10.650823","98.4","0","0","45.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:09:45.0000000","2020-03-30T19:10:06.0000000","59.915784","10.654295","16","0","0","58.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:10:06.0000000","2020-03-30T19:10:32.0000000","59.916945","10.650829","60","0.034","0","58.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:10:32.0000000","2020-03-30T19:11:03.0000000","59.916890","10.660181","82.5","0","0","47","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:11:03.0000000","2020-03-30T19:11:15.0000000","59.919360","10.670972","17.907","0","0","47","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:11:13.0000000","2020-03-30T19:13:44.0000000","59.920953","10.672711","135.6","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:11:15.0000000","2020-03-30T19:11:54.0000000","59.920377","10.671868","98.4","8.769","0","47","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:11:54.0000000","2020-03-30T19:12:22.0000000","59.919636","10.681047","32","17.851","0","19.828","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:12:22.0000000","2020-03-30T19:12:43.0000000","59.921996","10.681308","96","7.709","0","40.637","192","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:12:43.0000000","2020-03-30T19:13:07.0000000","59.922158","10.684460","32","7.239","0","48.875","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:13:07.0000000","2020-03-30T19:13:26.0000000","59.921897","10.686337","96","4.607","0","56.4","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:13:26.0000000","2020-03-30T19:13:39.0000000","59.920935","10.686090","38.244","3.769","0","45.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:13:39.0000000","2020-03-30T19:16:35.0000000","59.920908","10.685333","32","0.929","0","45.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:13:39.0000000","2020-03-30T19:14:17.0000000","59.920908","10.685333","32","0.929","0","45.6","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:13:44.0000000","2020-03-30T19:13:44.0000000","59.921074","10.684979","28.817","0","0","53.9","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:13:58.0000000","2020-03-30T19:13:58.0000000","59.920316","10.685591","48.209","0.117","-1","47.9","3","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:14:10.0000000","2020-03-30T19:16:35.0000000","59.920838","10.685455","28.657","0.024","0","48.8","6.3","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:15:14.0000000","2020-03-30T19:15:14.0000000","59.920759","10.685623","27.597","0.224","0","47.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:16:35.0000000","2020-03-30T19:16:56.0000000","59.921193","10.686179","19.086","0.668","0","45.6","2.5","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:16:35.0000000","2020-03-30T19:20:43.0000000","59.921174","10.685814","21.272","0.12","0","45.8","2.4","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:16:56.0000000","2020-03-30T19:17:55.0000000","59.921395","10.685745","23.047","0.114","0","45.9","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:17:55.0000000","2020-03-30T19:19:51.0000000","59.921546","10.685318","25.224","1.797","0","54.8","3.1","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:19:51.0000000","2020-03-30T19:20:14.0000000","59.921326","10.685513","24.195","0.631","0","55.3","4.4","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:20:14.0000000","2020-03-30T19:24:33.0000000","59.921024","10.685324","17.397","1.319","0","55.3","4.6","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:20:43.0000000","2020-03-30T19:24:45.0000000","59.921100","10.685392","22.904","0","0","55.3","4.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:24:33.0000000","2020-03-30T19:26:19.0000000","59.921243","10.685514","17.919","0.733","0","54.7","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:24:45.0000000","2020-03-30T19:27:09.0000000","59.921368","10.685569","17.665","0","0","54.7","9","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:26:19.0000000","2020-03-30T19:26:35.0000000","59.920903","10.685710","31.846","1.854","0","47.6","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:26:35.0000000","2020-03-30T19:30:38.0000000","59.920495","10.684991","31.196","0.311","0","47.6","3","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:27:09.0000000","2020-03-30T19:36:41.0000000","59.920824","10.685497","31.75","0","0","47.9","4.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:30:38.0000000","2020-03-30T19:31:02.0000000","59.921878","10.687121","24.649","0","0","45.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:31:02.0000000","2020-03-30T19:31:27.0000000","59.920462","10.689567","31.726","0","0","47.3","9.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:31:27.0000000","2020-03-30T19:31:47.0000000","59.920063","10.691577","12","1.52","0","47.3","9.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:31:47.0000000","2020-03-30T19:32:12.0000000","59.919444","10.694279","28.016","1.041","0","55.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:32:12.0000000","2020-03-30T19:32:31.0000000","59.918980","10.693163","24.854","6.087","0","53.2","4.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:32:31.0000000","2020-03-30T19:32:52.0000000","59.918608","10.689701","6","0.178","0","53.2","4.6","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:32:52.0000000","2020-03-30T19:33:12.0000000","59.918683","10.687479","23.489","0.158","0","47.9","13.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:33:12.0000000","2020-03-30T19:33:31.0000000","59.918218","10.688523","24","16.075","0","47.9","13.7","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:33:31.0000000","2020-03-30T19:33:56.0000000","59.917125","10.690262","100","0","0","44.7","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:33:56.0000000","2020-03-30T19:34:16.0000000","59.913924","10.699679","100","0","0","44.7","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:34:16.0000000","2020-03-30T19:34:35.0000000","59.911164","10.704478","4","21.661","0","44.7","3.2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:34:35.0000000","2020-03-30T19:34:50.0000000","59.910084","10.711559","124.976","18.894","0","60.868","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:34:50.0000000","2020-03-30T19:35:16.0000000","59.909899","10.715886","131.558","15.264","0","45.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:35:16.0000000","2020-03-30T19:35:40.0000000","59.910136","10.718504","31.611","2.922","0","35.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:35:40.0000000","2020-03-30T19:36:28.0000000","59.906518","10.744515","82.5","0","0","35.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:36:28.0000000","2020-03-30T19:36:52.0000000","59.910050","10.718021","60","0","0","35.7","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:36:41.0000000","2020-03-30T19:41:51.0000000","59.929876","10.804419","149.6","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:36:52.0000000","2020-03-30T19:37:49.0000000","59.929876","10.804419","116.1","0","0","35.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:37:49.0000000","2020-03-30T19:38:04.0000000","59.898455","10.756173","16","19.77","0","50.624","32","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:38:04.0000000","2020-03-30T19:38:27.0000000","59.895995","10.756391","8","10.674","0","61.045","16","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:38:27.0000000","2020-03-30T19:38:42.0000000","59.892379","10.759997","147.813","16.416","0","94.655","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:38:42.0000000","2020-03-30T19:39:05.0000000","59.890849","10.761805","121.173","10.264","0","71.06","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:39:05.0000000","2020-03-30T19:39:44.0000000","59.888023","10.765442","6","15.863","0","87.448","12","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:39:44.0000000","2020-03-30T19:40:04.0000000","59.883514","10.770044","29.331","0","0","66.802","32","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:40:04.0000000","2020-03-30T19:40:20.0000000","59.880666","10.773564","16","17.177","0","72.436","32","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:40:20.0000000","2020-03-30T19:40:44.0000000","59.878576","10.775521","48","16.883","0","63.272","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:40:44.0000000","2020-03-30T19:41:03.0000000","59.875348","10.777447","190.996","14.978","0","40.814","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:41:03.0000000","2020-03-30T19:41:19.0000000","59.873016","10.779392","32","15.306","0","44.915","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:41:19.0000000","2020-03-30T19:41:43.0000000","59.871243","10.780477","113.112","12.622","0","72.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:41:43.0000000","2020-03-30T19:42:04.0000000","59.868345","10.783015","172.95","14.979","0","72.5","2","90"
"5964e234729011ea80ea42a51fad92d3","2020-03-30T19:41:51.0000000","2020-03-30T20:10:43.0000000","59.867360","10.783211","116.1","0","0","0","0","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:42:04.0000000","2020-03-30T19:42:26.0000000","59.866022","10.783530","16","4.729","0","72.5","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:42:26.0000000","2020-03-30T19:42:38.0000000","59.864001","10.784217","104.1","0.911","0","61.7","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:42:38.0000000","2020-03-30T19:43:03.0000000","59.862670","10.785079","23.092","14.755","0","69.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:43:03.0000000","2020-03-30T19:43:19.0000000","59.859763","10.785639","4","12.77","0","69.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:43:19.0000000","2020-03-30T19:43:41.0000000","59.857970","10.784324","32","14.017","0","69.2","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:43:41.0000000","2020-03-30T19:44:02.0000000","59.855280","10.784350","154.425","12.715","0","75.376","32","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:44:02.0000000","2020-03-30T19:44:17.0000000","59.852856","10.783595","82.5","0","0","83.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:44:17.0000000","2020-03-30T19:44:37.0000000","59.850244","10.781928","110","0","0","83.8","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:44:37.0000000","2020-03-30T19:45:17.0000000","59.849075","10.780039","42.025","0","0","48.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:45:17.0000000","2020-03-30T19:46:00.0000000","59.846571","10.776833","174.664","0","0","48.6","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:46:00.0000000","2020-03-30T19:46:42.0000000","59.842351","10.775853","320.537","0","0","18.509","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:46:42.0000000","2020-03-30T19:47:26.0000000","59.832216","10.780337","1100","0","0","44.255","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:47:26.0000000","2020-03-30T19:47:51.0000000","59.821725","10.775659","24","23.395","0","122.875","48","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:47:51.0000000","2020-03-30T19:48:08.0000000","59.816283","10.774252","175.902","25.159","0","123.885","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:48:08.0000000","2020-03-30T19:48:24.0000000","59.812656","10.773873","134.547","23.792","0","100.655","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:48:24.0000000","2020-03-30T19:48:40.0000000","59.809697","10.770272","48","25.009","0","103.725","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:48:40.0000000","2020-03-30T19:49:04.0000000","59.806846","10.766229","123.333","22.208","0","77.365","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:49:04.0000000","2020-03-30T19:49:21.0000000","59.802389","10.761387","157.561","23.062","0","144.013","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:49:21.0000000","2020-03-30T19:49:39.0000000","59.799308","10.759460","12","22.598","0","139.33","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:49:39.0000000","2020-03-30T19:49:54.0000000","59.795886","10.759669","114.609","20.924","0","151.921","48","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:49:54.0000000","2020-03-30T19:50:10.0000000","59.792840","10.760248","99.045","21.636","0","136.604","16","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:50:10.0000000","2020-03-30T19:50:25.0000000","59.789916","10.760761","92.709","20.428","0","151.838","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:50:25.0000000","2020-03-30T19:50:46.0000000","59.787002","10.761388","32","21.404","0","116.841","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:50:46.0000000","2020-03-30T19:51:08.0000000","59.783306","10.763296","131.793","21.391","0","139.144","16","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:51:08.0000000","2020-03-30T19:51:23.0000000","59.779504","10.767860","140.938","20.182","0","134.016","32","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:51:23.0000000","2020-03-30T19:51:39.0000000","59.776848","10.769382","32","20.753","0","85.298","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:51:39.0000000","2020-03-30T19:52:04.0000000","59.773720","10.771087","114.823","22.178","0","106.25","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:52:04.0000000","2020-03-30T19:52:20.0000000","59.769266","10.773616","172.529","20.786","0","109.349","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:52:20.0000000","2020-03-30T19:52:37.0000000","59.766222","10.774985","32","18.78","0","106.965","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:52:37.0000000","2020-03-30T19:52:52.0000000","59.762933","10.775058","118.027","21.578","0","79.97","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:52:52.0000000","2020-03-30T19:53:09.0000000","59.760078","10.774949","48","21.388","0","83.127","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:53:09.0000000","2020-03-30T19:53:24.0000000","59.757458","10.778249","109.874","20.944","0","99.89","12","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:53:24.0000000","2020-03-30T19:53:37.0000000","59.755398","10.781512","32","16.703","0","102.533","64","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:53:37.0000000","2020-03-30T19:54:06.0000000","59.754163","10.782369","77.6","0.475","0","85","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:54:06.0000000","2020-03-30T19:54:32.0000000","59.750886","10.781670","205.139","9.916","0","85","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:54:32.0000000","2020-03-30T19:54:43.0000000","59.748422","10.779378","31.842","0","0","85","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:54:43.0000000","2020-03-30T19:55:15.0000000","59.747364","10.782067","122.503","0.405","0","62.614","192","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:55:15.0000000","2020-03-30T19:55:34.0000000","59.742645","10.780375","12","15.841","0","123.003","24","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:55:34.0000000","2020-03-30T19:55:50.0000000","59.741309","10.778110","137.762","10.435","0","88.523","96","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:55:50.0000000","2020-03-30T19:56:06.0000000","59.739720","10.776296","6","16.025","0","75.615","12","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:56:06.0000000","2020-03-30T19:56:21.0000000","59.739158","10.771281","92.9","0","0","96.9","2","90"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-30T19:56:21.0000000","2020-03-30T19:56:41.0000000","59.738412","10.767625","24.919","14.715","0","90.5","2.2","90"
